loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
1654828987.375186,24,639279.0014838751,0.00335693359375,-0.2393798828125,-0.9510498046875,639278.968983875,0.2538823485374451,0.2590174376964569,-0.04128379002213478
1654828987.41006,25,639279.035232875,0.023681640625,-0.2456512451171875,-0.9119110107421875,639279.0027338751,0.2525997757911682,0.2986356914043427,-0.07053355127573013
1654828987.445182,26,639279.0689828751,0.0341033935546875,-0.24908447265625,-0.9165496826171875,639279.0702328751,0.095909483730793,0.2094672024250031,0.04758482798933983
1654828987.479975,27,639279.102732875,0.0328521728515625,-0.256103515625,-0.9619903564453125,639279.0702328751,0.095909483730793,0.2094672024250031,0.04758482798933983
1654828987.518389,28,639279.1364828751,0.06439208984375,-0.2633056640625,-1.021286010742188,639279.103982875,0.1405528485774994,0.3461025357246399,0.113202191889286
1654828987.5451,29,639279.170231875,0.0690765380859375,-0.27484130859375,-0.9595794677734375,639279.1377318751,0.2646556198596954,0.658114492893219,0.1090002506971359
1654828987.58008,30,639279.2039818751,0.0615386962890625,-0.2410736083984375,-0.9038848876953125,639279.171481875,0.239599272608757,0.5482636094093323,0.08053798228502274
1654828987.615058,31,639279.237731875,0.117156982421875,-0.278594970703125,-0.9619293212890625,639279.2052318751,0.04955503717064857,0.4014161229133606,0.1452522724866867
1654828987.645047,32,639279.2714808751,0.15557861328125,-0.33087158203125,-0.941314697265625,639279.238981875,0.1015511229634285,0.5769802331924438,0.1525650471448898
1654828987.680138,33,639279.305230875,0.1138458251953125,-0.31005859375,-0.8279266357421875,639279.2727308751,0.1389658749103546,0.5333989262580872,0.07924235612154007
